Id,ActivityMinute,Calories,Date
1503960366,2016-04-19 07:03:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:04:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:05:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:06:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:07:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:08:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:09:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:10:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:11:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:12:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:13:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:14:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:15:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:16:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:17:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:18:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:19:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:20:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:21:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:22:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:23:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 07:24:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:25:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:26:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:27:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:28:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:29:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:30:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:31:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 07:32:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 07:33:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:34:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:35:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:36:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 07:37:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 07:38:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 07:39:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 07:40:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 07:41:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:42:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 07:43:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:44:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 07:45:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:46:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 07:47:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:48:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:49:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:50:00,2.83139991760254,2016-04-19
1503960366,2016-04-19 07:51:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 07:52:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 07:53:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 07:54:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:55:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 07:56:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 07:57:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 07:58:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 07:59:00,3.30329990386963,2016-04-19
1503960366,2016-04-19 08:00:00,2.83139991760254,2016-04-19
1503960366,2016-04-19 08:01:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 08:02:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 08:03:00,3.30329990386963,2016-04-19
1503960366,2016-04-19 08:04:00,6.29199981689453,2016-04-19
1503960366,2016-04-19 08:05:00,6.8425498008728,2016-04-19
1503960366,2016-04-19 08:06:00,8.57285022735596,2016-04-19
1503960366,2016-04-19 08:07:00,6.60659980773926,2016-04-19
1503960366,2016-04-19 08:08:00,6.13469982147217,2016-04-19
1503960366,2016-04-19 08:09:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 08:10:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 08:11:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:12:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:13:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 08:14:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 08:15:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 08:16:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:17:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:18:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:19:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:20:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:21:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:22:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:23:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:24:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:25:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:26:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:27:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:28:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:29:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:30:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:31:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:32:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:33:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:34:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:35:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:36:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:37:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:38:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 08:39:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:40:00,3.46059989929199,2016-04-19
1503960366,2016-04-19 08:41:00,5.34819984436035,2016-04-19
1503960366,2016-04-19 08:42:00,5.66279983520508,2016-04-19
1503960366,2016-04-19 08:43:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 08:44:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:45:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:46:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 08:47:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 08:48:00,4.24709987640381,2016-04-19
1503960366,2016-04-19 08:49:00,6.13469982147217,2016-04-19
1503960366,2016-04-19 08:50:00,5.82009983062744,2016-04-19
1503960366,2016-04-19 08:51:00,3.14599990844727,2016-04-19
1503960366,2016-04-19 08:52:00,2.67409992218018,2016-04-19
1503960366,2016-04-19 08:53:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 08:54:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 08:55:00,2.67409992218018,2016-04-19
1503960366,2016-04-19 08:56:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 08:57:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 08:58:00,3.14599990844727,2016-04-19
1503960366,2016-04-19 08:59:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 09:00:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 09:01:00,2.83139991760254,2016-04-19
1503960366,2016-04-19 09:02:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 09:03:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:04:00,3.14599990844727,2016-04-19
1503960366,2016-04-19 09:05:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 09:06:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:07:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:08:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:09:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:10:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:11:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:12:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:13:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:14:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:15:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:16:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:17:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:18:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 09:19:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 09:20:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 09:21:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:22:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:23:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:24:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 09:25:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 09:26:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 09:27:00,3.14599990844727,2016-04-19
1503960366,2016-04-19 09:28:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 09:29:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:30:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:31:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:32:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:33:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:34:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:35:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:36:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:37:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:38:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:39:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:40:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 09:41:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:42:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:43:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:44:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:45:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:46:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:47:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:48:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 09:49:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:50:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 09:51:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:52:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:53:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 09:54:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:55:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 09:56:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:57:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:58:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 09:59:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:00:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:01:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:02:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:03:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:04:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 10:05:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 10:06:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:07:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:08:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:09:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:10:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:11:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 10:12:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:13:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:14:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 10:15:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:16:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 10:17:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:18:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 10:19:00,2.67409992218018,2016-04-19
1503960366,2016-04-19 10:20:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:21:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:22:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:23:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:24:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:25:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:26:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:27:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:28:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:29:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:30:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:31:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:32:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:33:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 10:34:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 10:35:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:36:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:37:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:38:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:39:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:40:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:41:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 10:42:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:43:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:44:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:45:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:46:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:47:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 10:48:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:49:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:50:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:51:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:52:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:53:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:54:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 10:55:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 10:56:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 10:57:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 10:58:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 10:59:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:00:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:01:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:02:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:03:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:04:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:05:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 11:06:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:07:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:08:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:09:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:10:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:11:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:12:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 11:13:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:14:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 11:15:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:16:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 11:17:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 11:18:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:19:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:20:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:21:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:22:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:23:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 11:24:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 11:25:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:26:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:27:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:28:00,2.04489994049072,2016-04-19
1503960366,2016-04-19 11:29:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:30:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:31:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:32:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:33:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:34:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:35:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:36:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:37:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:38:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:39:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:40:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:41:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:42:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:43:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 11:44:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 11:45:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 11:46:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 11:47:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:48:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 11:49:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:50:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:51:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:52:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:53:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 11:54:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 11:55:00,3.14599990844727,2016-04-19
1503960366,2016-04-19 11:56:00,2.67409992218018,2016-04-19
1503960366,2016-04-19 11:57:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 11:58:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 11:59:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:00:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:01:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:02:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:03:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:04:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:05:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:06:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:07:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:08:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:09:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:10:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:11:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:12:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:13:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:14:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:15:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:16:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:17:00,0.786499977111816,2016-04-19
1503960366,2016-04-19 12:18:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:19:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:20:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:21:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:22:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 12:23:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 12:24:00,3.30329990386963,2016-04-19
1503960366,2016-04-19 12:25:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:26:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 12:27:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:28:00,0.94379997253418,2016-04-19
1503960366,2016-04-19 12:29:00,1.88759994506836,2016-04-19
1503960366,2016-04-19 12:30:00,2.51679992675781,2016-04-19
1503960366,2016-04-19 12:31:00,2.20219993591309,2016-04-19
1503960366,2016-04-19 12:32:00,2.35949993133545,2016-04-19
1503960366,2016-04-19 12:33:00,2.35949993133545,2016-04-19
